0,84.67432950191571
1,82.75862068965517
2,84.2911877394636
3,83.14176245210729
4,84.67432950191571
5,83.5249042145594
6,84.2911877394636
7,83.5249042145594
8,83.9080459770115
9,83.9080459770115
10,83.9080459770115
11,82.75862068965517
12,84.67432950191571
13,84.67432950191571
14,84.67432950191571
15,84.2911877394636
16,84.67432950191571
17,84.67432950191571
18,83.14176245210729
19,84.2911877394636
20,83.5249042145594
21,84.67432950191571
22,84.2911877394636
23,84.2911877394636
24,84.2911877394636
25,83.9080459770115
26,83.5249042145594
27,83.14176245210729
28,83.9080459770115
29,82.75862068965517
30,84.2911877394636
31,84.2911877394636
32,84.67432950191571
33,84.2911877394636
34,84.2911877394636
35,82.37547892720306
36,84.2911877394636
37,84.67432950191571
38,84.67432950191571
39,84.67432950191571
40,84.67432950191571
41,84.67432950191571
42,84.67432950191571
43,84.67432950191571
44,84.67432950191571
45,83.9080459770115
46,84.2911877394636
47,83.14176245210729
48,83.9080459770115
49,84.2911877394636
50,84.67432950191571
51,84.67432950191571
52,84.67432950191571
53,83.5249042145594
54,84.67432950191571
55,84.67432950191571
56,83.9080459770115
57,84.67432950191571
58,84.67432950191571
59,84.2911877394636
60,83.5249042145594
61,84.2911877394636
62,84.67432950191571
63,83.9080459770115
64,83.14176245210729
65,83.14176245210729
66,84.67432950191571
67,83.14176245210729
68,84.67432950191571
69,83.9080459770115
70,84.2911877394636
71,83.5249042145594
72,82.75862068965517
73,83.5249042145594
74,83.9080459770115
75,83.5249042145594
76,84.67432950191571
77,84.67432950191571
78,83.9080459770115
79,84.67432950191571
80,84.67432950191571
81,83.5249042145594
82,84.2911877394636
83,84.2911877394636
84,83.5249042145594
85,84.67432950191571
86,83.14176245210729
87,84.67432950191571
88,84.67432950191571
89,84.67432950191571
90,83.14176245210729
91,84.67432950191571
92,84.2911877394636
93,83.9080459770115
94,84.67432950191571
95,84.67432950191571
96,84.67432950191571
97,84.67432950191571
98,84.2911877394636
99,84.67432950191571
100,83.9080459770115
101,83.5249042145594
102,83.9080459770115
103,82.75862068965517
104,84.67432950191571
105,84.67432950191571
106,84.67432950191571
107,83.14176245210729
108,83.5249042145594
109,84.67432950191571
110,84.67432950191571
111,84.2911877394636
112,83.5249042145594
113,84.2911877394636
114,84.67432950191571
115,84.67432950191571
116,84.67432950191571
117,84.67432950191571
118,84.2911877394636
119,84.2911877394636
120,83.9080459770115
121,84.67432950191571
122,84.2911877394636
123,84.2911877394636
