"Date","Open","High","Low","Close","EMA5","EMA10","EMA20"
"20010327","850.000000","850.000000","800.000000","825.000000","836.289223","849.939275","878.604841"
"20010328","825.000000","850.000000","825.000000","850.000000","840.859482","849.950316","875.880570"
"20010329","825.000000","850.000000","825.000000","850.000000","843.906321","849.959349","873.415754"
"20010330","850.000000","850.000000","825.000000","850.000000","845.937548","849.966740","871.185682"
"20010402","850.000000","850.000000","825.000000","825.000000","838.958365","845.427333","866.787046"
"20010403","825.000000","825.000000","800.000000","800.000000","825.972243","837.167818","860.426375"
"20010404","800.000000","825.000000","800.000000","800.000000","817.314829","830.410033","854.671482"
"20010405","800.000000","800.000000","775.000000","800.000000","811.543219","824.880936","849.464674"
"20010406","800.000000","800.000000","775.000000","800.000000","807.695480","820.357129","844.753753"
"20010409","775.000000","775.000000","750.000000","775.000000","796.796986","812.110379","838.110538"
"20010410","775.000000","775.000000","750.000000","775.000000","789.531324","805.363037","832.100011"
"20010411","775.000000","800.000000","750.000000","775.000000","784.687549","799.842485","826.661914"
"20010412","775.000000","800.000000","775.000000","800.000000","789.791700","799.871124","824.122684"
"20010416","775.000000","800.000000","775.000000","775.000000","784.861133","795.349101","819.444334"
"20010417","800.000000","825.000000","775.000000","800.000000","789.907422","796.194719","817.592492"
"20010418","800.000000","800.000000","750.000000","775.000000","784.938281","792.341134","813.536064"
"20010419","775.000000","775.000000","750.000000","775.000000","781.625521","789.188201","809.865963"
"20010420","750.000000","775.000000","725.000000","775.000000","779.417014","786.608528","806.545395"
"20010423","750.000000","750.000000","725.000000","750.000000","769.611343","779.952432","801.160119"
"20010424","750.000000","750.000000","725.000000","750.000000","763.074228","774.506535","796.287727"
"20010425","750.000000","750.000000","725.000000","750.000000","758.716152","770.050801","791.879372"
"20010426","750.000000","750.000000","725.000000","750.000000","755.810768","766.405201","787.890861"
"20010427","750.000000","750.000000","725.000000","750.000000","753.873845","763.422437","784.282207"
"20010430","750.000000","750.000000","725.000000","750.000000","752.582564","760.981994","781.017235"
"20010501","750.000000","800.000000","750.000000","775.000000","760.055042","763.530723","780.444165"
"20010502","775.000000","775.000000","775.000000","775.000000","765.036695","765.616046","779.925673"
"20010503","775.000000","825.000000","750.000000","800.000000","776.691130","771.867674","781.837514"
"20010504","800.000000","850.000000","775.000000","825.000000","792.794087","781.528097","785.948227"
"20010508","825.000000","825.000000","800.000000","825.000000","803.529391","789.432079","789.667443"
"20010509","800.000000","825.000000","800.000000","825.000000","810.686261","795.898974","793.032449"
"20010510","800.000000","800.000000","775.000000","800.000000","807.124174","796.644615","793.696025"
"20010511","775.000000","775.000000","725.000000","775.000000","796.416116","792.709230","791.915451"
"20010514","750.000000","775.000000","750.000000","775.000000","789.277411","789.489370","790.304456"
"20010515","750.000000","750.000000","725.000000","750.000000","776.184940","782.309485","786.465936"
"20010516","750.000000","750.000000","725.000000","750.000000","767.456627","776.435033","782.992990"
"20010517","750.000000","750.000000","725.000000","750.000000","761.637751","771.628663","779.850800"
"20010518","750.000000","750.000000","725.000000","750.000000","757.758501","767.696179","777.007867"
"20010521","725.000000","750.000000","725.000000","750.000000","755.172334","764.478692","774.435689"
"20010522","750.000000","750.000000","725.000000","750.000000","753.448223","761.846203","772.108481"
"20010523","750.000000","750.000000","725.000000","725.000000","743.965482","755.146893","767.621959"
"20010525","725.000000","800.000000","725.000000","775.000000","754.310321","758.756549","768.324629"
"20010528","775.000000","775.000000","750.000000","775.000000","761.206881","761.709904","768.960379"
"20010529","775.000000","800.000000","775.000000","800.000000","774.137921","768.671739","771.916533"
"20010530","800.000000","800.000000","775.000000","800.000000","782.758614","774.367787","774.591149"
"20010531","800.000000","825.000000","775.000000","800.000000","788.505742","779.028189","777.011040"
"20010601","800.000000","825.000000","750.000000","750.000000","775.670495","773.750337","774.438560"
"20010605","750.000000","800.000000","750.000000","800.000000","783.780330","778.523003","776.872983"
"20010606","775.000000","800.000000","775.000000","800.000000","789.186887","782.427911","779.075556"
"20010607","800.000000","800.000000","775.000000","800.000000","792.791258","785.622836","781.068360"
"20010608","800.000000","800.000000","775.000000","800.000000","795.194172","788.236866","782.871373"
"20010611","775.000000","825.000000","775.000000","825.000000","805.129448","794.921072","786.883623"
"20010612","800.000000","825.000000","800.000000","825.000000","811.752965","800.389968","790.513755"
