"Date","Open","High","Low","Close","EMA5","EMA10","EMA20"
"20080101","7300.000000","7300.000000","7300.000000","7300.000000","0.000000","0.000000","0.000000"
"20080102","7300.000000","7300.000000","7200.000000","7250.000000","0.000000","0.000000","0.000000"
"20080103","7150.000000","7200.000000","7000.000000","7100.000000","0.000000","0.000000","0.000000"
"20080104","7150.000000","7200.000000","7050.000000","7200.000000","0.000000","0.000000","0.000000"
"20080107","7100.000000","7100.000000","7000.000000","7100.000000","7175.000000","0.000000","0.000000"
"20080108","7100.000000","7150.000000","7050.000000","7050.000000","7133.333333","0.000000","0.000000"
"20080109","7000.000000","7250.000000","7000.000000","7250.000000","7172.222222","0.000000","0.000000"
"20080110","7250.000000","7250.000000","7250.000000","7250.000000","7198.148148","0.000000","0.000000"
"20080111","7250.000000","7250.000000","7250.000000","7250.000000","7215.432099","0.000000","0.000000"
"20080114","7200.000000","7250.000000","7050.000000","7200.000000","7210.288066","7195.454545","0.000000"
"20080115","7200.000000","7200.000000","7000.000000","7100.000000","7173.525377","7178.099174","0.000000"
"20080116","6950.000000","7000.000000","6750.000000","6900.000000","7082.350251","7127.535687","0.000000"
"20080117","6900.000000","7000.000000","6650.000000","6900.000000","7021.566834","7086.165562","0.000000"
"20080118","6750.000000","6900.000000","6600.000000","6900.000000","6981.044556","7052.317278","0.000000"
"20080121","6650.000000","6800.000000","6550.000000","6600.000000","6854.029704","6970.077773","0.000000"
"20080122","6400.000000","6400.000000","5900.000000","6300.000000","6669.353136","6848.245451","0.000000"
"20080123","6500.000000","6650.000000","6450.000000","6650.000000","6662.902091","6812.200823","0.000000"
"20080124","6650.000000","6900.000000","6650.000000","6900.000000","6741.934727","6828.164310","0.000000"
"20080125","6900.000000","7200.000000","6900.000000","7200.000000","6894.623151","6895.770799","0.000000"
"20080128","3500.000000","3625.000000","3475.000000","3600.000000","5796.415434","6296.539745","6695.238095"
"20080129","3600.000000","3600.000000","3500.000000","3575.000000","5055.943623","5801.714337","6398.072562"
"20080130","3575.000000","3575.000000","3450.000000","3525.000000","4545.629082","5387.766275","6124.446604"
"20080131","3525.000000","3550.000000","3450.000000","3550.000000","4213.752721","5053.626953","5879.261213"
"20080201","3575.000000","3575.000000","3500.000000","3550.000000","3992.501814","4780.240234","5657.426812"
"20080204","3575.000000","3650.000000","3575.000000","3600.000000","3861.667876","4565.651101","5461.481401"
"20080205","3550.000000","3600.000000","3550.000000","3575.000000","3766.111917","4385.532719","5281.816506"
"20080206","3500.000000","3525.000000","3475.000000","3525.000000","3685.741278","4229.072224","5114.500648"
"20080211","3500.000000","3550.000000","3350.000000","3425.000000","3598.827519","4082.877274","4953.595825"
"20080212","3425.000000","3425.000000","3275.000000","3300.000000","3499.218346","3940.535952","4796.110508"
"20080213","3350.000000","3350.000000","3225.000000","3275.000000","3424.478897","3819.529415","4651.242841"
"20080214","3325.000000","3475.000000","3325.000000","3425.000000","3424.652598","3747.796794","4534.457808"
"20080215","3350.000000","3450.000000","3350.000000","3450.000000","3433.101732","3693.651923","4431.176112"
"20080218","3475.000000","3575.000000","3450.000000","3550.000000","3472.067821","3667.533391","4347.254578"
"20080219","3575.000000","3625.000000","3550.000000","3575.000000","3506.378548","3650.709138","4273.706523"
"20080220","3600.000000","3600.000000","3550.000000","3600.000000","3537.585698","3641.489295","4209.543997"
"20080221","3600.000000","3650.000000","3575.000000","3650.000000","3575.057132","3643.036696","4156.254092"
"20080222","3600.000000","3650.000000","3600.000000","3600.000000","3583.371422","3635.211842","4103.277512"
"20080225","3625.000000","3675.000000","3600.000000","3675.000000","3613.914281","3642.446053","4062.489178"
"20080226","3675.000000","3675.000000","3625.000000","3650.000000","3625.942854","3643.819498","4023.204494"
"20080227","3650.000000","3675.000000","3550.000000","3575.000000","3608.961903","3631.306862","3980.518352"
"20080228","3550.000000","3550.000000","3500.000000","3550.000000","3589.307935","3616.523796","3939.516604"
"20080229","3525.000000","3575.000000","3500.000000","3575.000000","3584.538623","3608.974015","3904.800737"
"20080303","3500.000000","3600.000000","3450.000000","3525.000000","3564.692416","3593.706012","3868.629238"
"20080304","3550.000000","3600.000000","3475.000000","3600.000000","3576.461610","3594.850374","3843.045501"
"20080305","3575.000000","3625.000000","3525.000000","3625.000000","3592.641074","3600.332124","3822.279263"
"20080306","3625.000000","3625.000000","3525.000000","3550.000000","3578.427382","3591.180829","3796.347905"
"20080310","3450.000000","3500.000000","3325.000000","3475.000000","3543.951588","3570.057042","3765.743342"
"20080311","3375.000000","3425.000000","3325.000000","3400.000000","3495.967726","3539.137579","3730.910643"
"20080312","3500.000000","3525.000000","3450.000000","3525.000000","3505.645150","3536.567110","3711.300106"
"20080313","3450.000000","3500.000000","3350.000000","3400.000000","3470.430100","3511.736727","3681.652476"
"20080314","3400.000000","3400.000000","3250.000000","3275.000000","3405.286733","3468.693686","3642.923669"
"20080317","3200.000000","3200.000000","2900.000000","2975.000000","3261.857822","3378.931197","3579.311891"
"20080318","3000.000000","3025.000000","2825.000000","2975.000000","3166.238548","3305.489161","3521.758378"
"20080319","3075.000000","3200.000000","2950.000000","3200.000000","3177.492365","3286.309314","3491.114723"
"20080324","3100.000000","3150.000000","3025.000000","3150.000000","3168.328244","3261.525802","3458.627606"
"20080325","3175.000000","3200.000000","3100.000000","3150.000000","3162.218829","3241.248384","3429.234501"
"20080326","3125.000000","3175.000000","3100.000000","3150.000000","3158.145886","3224.657768","3402.640739"
"20080327","3125.000000","3125.000000","3050.000000","3125.000000","3147.097257","3206.538174","3376.198764"
"20080328","3100.000000","3250.000000","3100.000000","3250.000000","3181.398172","3214.440324","3364.179834"
