"Date","Open","High","Low","Close","EMA5","EMA10","EMA20"
"20080312","0.150538","0.126521","0.154255","0.160000","0.313704","0.319183","0.338419"
"20080313","0.145161","0.124088","0.143617","0.146667","0.310553","0.316942","0.335716"
"20080314","0.139785","0.114355","0.132979","0.133333","0.304724","0.313057","0.332184"
"20080317","0.118280","0.094891","0.095745","0.101333","0.291889","0.304956","0.326384"
"20080318","0.096774","0.077859","0.087766","0.101333","0.283332","0.298328","0.321136"
"20080319","0.104839","0.094891","0.101064","0.125333","0.284339","0.296597","0.318342"
"20080324","0.107527","0.090024","0.109043","0.120000","0.283519","0.294360","0.315379"
"20080325","0.115591","0.094891","0.117021","0.120000","0.282973","0.292530","0.312699"
"20080326","0.110215","0.092457","0.117021","0.120000","0.282608","0.291032","0.310274"
"20080327","0.110215","0.087591","0.111702","0.117333","0.281619","0.289397","0.307863"
"20080328","0.107527","0.099757","0.117021","0.130667","0.284689","0.290110","0.306767"
"20080331","0.118280","0.104623","0.125000","0.130667","0.286735","0.290694","0.305775"
"20080401","0.126344","0.102190","0.111702","0.114667","0.283625","0.288710","0.303575"
"20080402","0.112903","0.092457","0.111702","0.112000","0.280806","0.286676","0.301368"
"20080403","0.107527","0.085158","0.101064","0.106667","0.277435","0.284192","0.298937"
"20080404","0.102151","0.097324","0.093085","0.128000","0.281154","0.285441","0.298474"
"20080407","0.112903","0.090024","0.093085","0.093333","0.273938","0.281130","0.295232"
"20080408","0.083333","0.063260","0.082447","0.085333","0.266891","0.276373","0.291648"
"20080409","0.075269","0.058394","0.074468","0.077333","0.259956","0.271249","0.287755"
"20080410","0.064516","0.068127","0.071809","0.093333","0.259806","0.269519","0.285534"
"20080411","0.091398","0.072993","0.093085","0.093333","0.259707","0.268103","0.283525"
"20080414","0.077957","0.060827","0.082447","0.088000","0.258149","0.266124","0.281273"
"20080415","0.083333","0.070560","0.090426","0.098667","0.260093","0.266146","0.280104"
"20080416","0.094086","0.080292","0.101064","0.109333","0.264373","0.267804","0.279915"
"20080417","0.107527","0.090024","0.111702","0.120000","0.270208","0.270803","0.280612"
"20080418","0.115591","0.102190","0.122340","0.130667","0.277081","0.274897","0.282112"
"20080421","0.129032","0.107056","0.117021","0.122667","0.279426","0.277016","0.282817"
"20080422","0.112903","0.090024","0.101064","0.104000","0.275770","0.275878","0.281935"
"20080423","0.096774","0.077859","0.098404","0.101333","0.272586","0.274536","0.280920"
"20080424","0.099462","0.077859","0.101064","0.104000","0.271210","0.273849","0.280219"
"20080425","0.094086","0.072993","0.095745","0.098667","0.268800","0.272466","0.279151"
"20080428","0.091398","0.070560","0.085106","0.088000","0.264211","0.269694","0.277315"
"20080429","0.086022","0.072993","0.093085","0.096000","0.263389","0.268656","0.276306"
"20080430","0.086022","0.075426","0.093085","0.104000","0.265078","0.269038","0.276045"
"20080502","0.102151","0.090024","0.109043","0.114667","0.269187","0.270992","0.276676"
"20080505","0.112903","0.094891","0.119681","0.120000","0.273418","0.273410","0.277682"
"20080506","0.115591","0.099757","0.119681","0.120000","0.276238","0.275389","0.278592"
"20080507","0.112903","0.092457","0.117021","0.122667","0.278864","0.277419","0.279632"
"20080508","0.112903","0.097324","0.119681","0.122667","0.280615","0.279079","0.280574"
"20080509","0.115591","0.094891","0.119681","0.120000","0.281036","0.280027","0.281208"
"20080512","0.107527","0.092457","0.117021","0.122667","0.282063","0.281213","0.282000"
"20080513","0.118280","0.099757","0.125000","0.125333","0.283493","0.282594","0.282933"
"20080514","0.115591","0.092457","0.117021","0.117333","0.282209","0.282493","0.283125"
"20080515","0.118280","0.094891","0.122340","0.122667","0.282845","0.283231","0.283734"
"20080516","0.118280","0.094891","0.117021","0.117333","0.281777","0.283014","0.283850"
"20080519","0.110215","0.090024","0.117021","0.117333","0.281066","0.282836","0.283956"
"20080521","0.104839","0.082725","0.106383","0.109333","0.278354","0.281461","0.283400"
"20080522","0.099462","0.077859","0.103723","0.106667","0.275800","0.279925","0.282680"
"20080523","0.099462","0.080292","0.095745","0.096000","0.271115","0.277027","0.281160"
"20080526","0.080645","0.068127","0.090426","0.090667","0.266500","0.273836","0.279350"
"20080527","0.075269","0.063260","0.082447","0.082667","0.261187","0.269994","0.277062"
"20080528","0.075269","0.058394","0.079787","0.082667","0.257644","0.266851","0.274991"
"20080529","0.075269","0.058394","0.079787","0.082667","0.255283","0.264279","0.273118"
"20080530","0.077957","0.058394","0.082447","0.080000","0.252962","0.261765","0.271206"
"20080602","0.075269","0.058394","0.082447","0.082667","0.252161","0.260118","0.269693"
"20080603","0.067204","0.053528","0.074468","0.074667","0.249390","0.257539","0.267673"
"20080604","0.067204","0.051095","0.071809","0.069333","0.246051","0.254609","0.265411"
"20080605","0.061828","0.048662","0.069149","0.072000","0.244571","0.252622","0.263582"
"20080606","0.069892","0.051095","0.074468","0.074667","0.244330","0.251407","0.262144"
"20080609","0.053763","0.043796","0.063830","0.069333","0.242678","0.249592","0.260408"
"20080610","0.064516","0.046229","0.055851","0.066667","0.240831","0.247697","0.258621"
"20080611","0.059140","0.043796","0.063830","0.064000","0.238854","0.245736","0.256787"
"20080612","0.048387","0.038929","0.058511","0.064000","0.237536","0.244131","0.255128"
"20080613","0.053763","0.038929","0.058511","0.061333","0.235911","0.242409","0.253409"
"20080616","0.056452","0.041363","0.058511","0.056000","0.233337","0.240179","0.251420"
"20080617","0.048387","0.031630","0.050532","0.050667","0.230129","0.237533","0.249187"
"20080618","0.043011","0.026764","0.047872","0.050667","0.227991","0.235369","0.247166"
